archivo_origen,anio,tipo_violencia_archivo,usuario,fecha,anio_publicacion,anio_mencionado,texto_original,texto_limpio,tipo_contenido,nivel_confianza,lugar_detectado,municipio_alcaldia,estado,nivel_ubicacion,violencia_mujer,es_basura,motivo_basura
violenciapareja2026.txt,2026,violencia de pareja,@JoseMarioMX,,2026,,"José Mario
@JoseMarioMX
·
Apr 26
La violencia vicaria no es un “pleito familiar” ni una disputa normal de custodia: es una forma de violencia de género en la que una persona busca dañar, controlar o castigar a una mujer usando lo que más le importa: sus hijas, hijos, familiares, casa, dinero o incluso los
Show more
Image",jose mario apr 26 la violencia vicaria no es un pleito familiar ni una disputa normal de custodia es una forma de violencia de genero en la que una persona busca danar controlar o castigar a una mujer usando lo que mas le importa sus hijas hijos familiares casa dinero o incluso los,otro,0.2,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@huellasMx_,Detienen a Alberto del Río en SLP por presunta violencia familiar. El exluchador de la WWE fue arrestado por la Guardia Civil Estatal tras presuntamente golpear a su pareja https://huellas.com.mx/2026/04/06/detienen-a-alberto-del-rio-en-slp-por-presunta-violencia-familiar-el-exluchador-de-la-wwe-fue-arrestado-por-la-guardia-civil-estatal-tras-presuntamente-golpear-a-su-pareja/,2026,,"huellas de México
@huellasMx_
·
Apr 6
Detienen a Alberto del Río en SLP por presunta violencia familiar. El exluchador de la WWE fue arrestado por la Guardia Civil Estatal tras presuntamente golpear a su pareja https://huellas.com.mx/2026/04/06/detienen-a-alberto-del-rio-en-slp-por-presunta-violencia-familiar-el-exluchador-de-la-wwe-fue-arrestado-por-la-guardia-civil-estatal-tras-presuntamente-golpear-a-su-pareja/
Image",huellas de mexico apr 6 detienen a alberto del rio en slp por presunta violencia familiar el exluchador de la wwe fue arrestado por la guardia civil estatal tras presuntamente golpear a su pareja,noticia,0.85,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@IMDHyD,,2026,,"IMDHD
@IMDHyD
·
Mar 3
Lo que muchas veces se minimiza como “problemas de pareja” puede escalar.",imdhd mar 3 lo que muchas veces se minimiza como problemas de pareja puede escalar,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,,📊 Según el INEGI en 2022 966 mujeres fueron víctimas de feminicidio en México.,2026,2022,"📊 Según el INEGI en 2022 966 mujeres fueron víctimas de feminicidio en México.
Además, cerca del 25% de las mujeres víctimas de homicidio fueron agredidas en sus propios hogares.",segun el inegi en 2022 966 mujeres fueron victimas de feminicidio en mexico ademas cerca del 25 de las mujeres victimas de homicidio fueron agredidas en sus propios hogares,estadistica,0.95,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,,,2026,,"⚠️ La violencia que se
Show more
Image
Image
Image
Image",la violencia que se,otro,0.2,,,Nacional,no_detectado,incierto,si,texto_vacio_o_muy_corto
violenciapareja2026.txt,2026,violencia de pareja,@Diario_Cambio,,2026,,"Diario Cambio
@Diario_Cambio
·
Mar 25
👰🏻💍Pareja cancela su boda en México y decide regalarla con todo incluido",diario cambio mar 25 pareja cancela su boda en mexico y decide regalarla con todo incluido,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,,,2026,,"Una pareja de Chicago decidió cancelar su boda en México debido a la violencia que se generó tras la muerte de Nemesio Oseguera Cervantes, conocido como “El Mencho”.",una pareja de chicago decidio cancelar su boda en mexico debido a la violencia que se genero tras la muerte de nemesio oseguera cervantes conocido como el mencho,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@AztecaVeracruz,,2026,,"TV Azteca Veracruz
@AztecaVeracruz
·
Apr 24
¡ATROZ!😱🚨 Discusión de pareja escala a un desenlace fatal; así ocurrió.💥👇🏻
Hombre decapita a su esposa tras discusión por celos
From aztecaveracruz.com",tv azteca veracruz apr 24 atroz discusion de pareja escala a un desenlace fatal asi ocurrio hombre decapita a su esposa tras discusion por celos from aztecaveracruz com,otro,0.2,veracruz,,Veracruz,estado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@CapitalMexico,,2026,,"Capital México
@CapitalMexico
·
Mar 5
🎶📱 La banda anunció la decisión mediante un comunicado en su cuenta oficial de Instagram, donde aseguró que está tomando la situación con seriedad.
capitalmexico.com.mx
Suspenden temporalmente a vocalista de Los Recoditos tras denuncia pública de su pareja por...
Capital México | La denuncia fue difundida en redes sociales por Fernanda Redondo, quien acusa al cantante de presunto maltrato físico, psicológico y emocional.",capital mexico mar 5 la banda anuncio la decision mediante un comunicado en su cuenta oficial de instagram donde aseguro que esta tomando la situacion con seriedad capitalmexico com mx suspenden temporalmente a vocalista de los recoditos tras denuncia publica de su pareja por capital mexico la denuncia fue difundida en redes sociales por fernanda redondo quien acusa al cantante de presunto maltrato fisico psicologico y emocional,noticia,0.9,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@croniosv,,2026,,"Diario Digital Cronio
@croniosv
·
Mar 28
#CRONIO 🚨 MUJER DESATA ESCÁNDALO TRAS AGREDIR A SU PAREJA 🚨",diario digital cronio mar 28 cronio mujer desata escandalo tras agredir a su pareja,otro,0.2,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,,,2026,,"Un caso que ha causado sorpresa e indignación se registró en Hidalgo del Parral, México, donde una mujer fue detenida luego de protagonizar un episodio de violencia contra su pareja.",un caso que ha causado sorpresa e indignacion se registro en hidalgo del parral mexico donde una mujer fue detenida luego de protagonizar un episodio de violencia contra su pareja,noticia,0.85,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@SSC_CDMX,,2026,,"SSC CDMX
@SSC_CDMX
·
5h
🚨Ten cuidado, la #ViolenciaFamiliar no siempre empieza con un golpe físico; suele ir escalando.",ssc cdmx 5h ten cuidado la violenciafamiliar no siempre empieza con un golpe fisico suele ir escalando,otro,0.2,cdmx,,CDMX,estado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,,,2026,,"Si necesitas ayuda, acércate a la policía más cercana, quien podrá brindarte apoyo para protegerte, orientarte y en su caso, canalizarte ante la autoridad competente.",si necesitas ayuda acercate a la policia mas cercana quien podra brindarte apoyo para protegerte orientarte y en su caso canalizarte ante la autoridad competente,noticia,0.85,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@OaxacaPolitico,,2026,,"Oaxaca Político
@OaxacaPolitico
·
Jan 4
Detenido en Oaxaca por presunta violencia de género contra su pareja. #Oaxaca #ViolenciaDeGénero #NiUnaMenos #México #Actualidad
https://f.mtr.cool/whfrlodjsl
Image",oaxaca politico jan 4 detenido en oaxaca por presunta violencia de genero contra su pareja oaxaca violenciadegenero niunamenos mexico actualidad,noticia,0.85,oaxaca,Oaxaca de Juárez,Oaxaca,capital,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@selbeep_46,,2026,,"Andres Peebles
@selbeep_46
·
Feb 23
Rastrean a jefe del cártel de drogas mexicano 'El Mencho' a través de su pareja",andres peebles feb 23 rastrean a jefe del cartel de drogas mexicano el mencho a traves de su pareja,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,,,2026,,"El asesinato del líder del Cártel Jalisco Nueva Generación, Nemesio Rubén Oseguera Cervantes, desató una ola de violencia en el oeste de México.",el asesinato del lider del cartel jalisco nueva generacion nemesio ruben oseguera cervantes desato una ola de violencia en el oeste de mexico,otro,0.2,jalisco,,Jalisco,estado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@GonzoCossio,#Noticias Baja violencia familiar en México este 2026. http://ow.ly/qm6Q30sVgy8,2026,2026,"Gonzalo Cossio
@GonzoCossio
·
Apr 23
#Noticias Baja violencia familiar en México este 2026. http://ow.ly/qm6Q30sVgy8",gonzalo cossio apr 23 noticias baja violencia familiar en mexico este 2026,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@Mexicanos1o,,2026,,"IMPI
@IMPI_Mexico
·
Mar 5
En el marco del Día Internacional de la Mujer, en el #IMPI Pedregal se llevó a cabo la actividad “Las banderas rojas en tu relación” junto a 
@Mexicanos1o
, un espacio de sensibilización para reflexionar sobre la violencia en la pareja.",impi mar 5 en el marco del dia internacional de la mujer en el impi pedregal se llevo a cabo la actividad las banderas rojas en tu relacion junto a un espacio de sensibilizacion para reflexionar sobre la violencia en la pareja,institucional,0.8,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,,,2026,,"A través de esta iniciativa se brindaron
Show more
Image
Image
Image
Image",a traves de esta iniciativa se brindaron,institucional,0.8,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@AgenciaNVM,,2026,,"Agencia NVM Digital
@AgenciaNVM
·
Jan 22
🚔 #Detenido | Elementos de #Ecatepec arrestaron a un hombre en la col. Tablas del Pozo por violencia familiar.
Se le acusa de meter el pie de su hijo de 3 años en agua hirviendo y golpear a su pareja. ⚠️👶
La información completa: https://agencianvm.com.mx/estado-de-mexico/arrestan-a-hombre-que-agredio-a-su-hijo-con-agua-hirviendo.html
#Edomex #Seguridad
Image",agencia nvm digital jan 22 detenido elementos de ecatepec arrestaron a un hombre en la col tablas del pozo por violencia familiar se le acusa de meter el pie de su hijo de 3 anos en agua hirviendo y golpear a su pareja la informacion completa edomex seguridad,otro,0.2,ecatepec,Ecatepec de Morelos,Estado de México,municipio,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@period_victoria,,2026,,"Periódico Victoria de Durango
@period_victoria
·
Jan 12
#México | 🔴Una discusión durante un encuentro íntimo terminó en violencia en Mexicali. 🚔Una mujer fue detenida tras presuntamente 4puñal4r a su pareja luego de que él se negara a participar en una fantasía íntima.🚨
periodicovictoria.com
Detienen a mujer por apuñalar a su pareja luego de que él rechazara participar en una fantasía...
Un encuentro íntimo al interior de una vivienda en la colonia Islas Agrarias A, en Mexicali, Baja California, derivó en un violento ataque que movilizó a cuerpos de seguridad y servicios de emergen...",periodico victoria de durango jan 12 mexico una discusion durante un encuentro intimo termino en violencia en mexicali una mujer fue detenida tras presuntamente 4punal4r a su pareja luego de que el se negara a participar en una fantasia intima periodicovictoria com detienen a mujer por apunalar a su pareja luego de que el rechazara participar en una fantasia un encuentro intimo al interior de una vivienda en la colonia islas agrarias a en mexicali baja california derivo en un violento ataque que movilizo a cuerpos de seguridad y servicios de emergen,noticia,0.85,baja california,,Baja California,estado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@ferchambi,#Noticias Baja violencia familiar en México este 2026. http://ow.ly/Fyrj30sVgx2,2026,2026,"Fernando Chambi
@ferchambi
·
Apr 23
#Noticias Baja violencia familiar en México este 2026. http://ow.ly/Fyrj30sVgx2",fernando chambi apr 23 noticias baja violencia familiar en mexico este 2026,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@IzqNoticiasMx,,2026,,"La Izquierda Noticias México
@IzqNoticiasMx
·
Apr 10
¡DESGRACIADO! Vecinos de la alcaldía Benito Juárez denunciaron que el panista Luis Mendoza envió a sus guarros para desalojar con violencia a una pareja sin hogar que vive con sus perritos cerca del ayuntamiento. La mujer sufrió heridas graves",la izquierda noticias mexico apr 10 desgraciado vecinos de la alcaldia benito juarez denunciaron que el panista luis mendoza envio a sus guarros para desalojar con violencia a una pareja sin hogar que vive con sus perritos cerca del ayuntamiento la mujer sufrio heridas graves,institucional,0.8,benito juarez,Benito Juárez,CDMX,alcaldia,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@AztecaMorelos,,2026,,"TV Azteca Morelos
@AztecaMorelos
·
Jan 15
🔴‼️El caso de Caterina: la joven que fue viol3ntada por su pareja.
aztecamorelos.com
El testimonio de Caterina: violencia de género en México
Caterina, una joven mexicana, relató cómo fue inmovilizada y brutalmente golpeada por su expareja durante una borrachera.",tv azteca morelos jan 15 el caso de caterina la joven que fue viol3ntada por su pareja aztecamorelos com el testimonio de caterina violencia de genero en mexico caterina una joven mexicana relato como fue inmovilizada y brutalmente golpeada por su expareja durante una borrachera,otro,0.2,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@Cimacnoticias,,2026,,"Cimacnoticias
@Cimacnoticias
·
Feb 18
❤️‍🩹 ""Si duele, no es amor"": Silvia Congost explica las señales de alerta en cada etapa de la relación. En México, 4 de cada 10 mujeres han vivido violencia en pareja. 
#PeriodismoFeminista 📲 https://tinyurl.com/5v4mm99j",cimacnoticias feb 18 si duele no es amor silvia congost explica las senales de alerta en cada etapa de la relacion en mexico 4 de cada 10 mujeres han vivido violencia en pareja periodismofeminista,estadistica,0.9,,,Nacional,no_detectado,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@mexico_alminuto,,2026,,"MÉXICO AL MINUTO
@mexico_alminuto
·
Feb 14
Violencia en la colonia Doctores, alcaldía Cuauhtémoc. Una mujer fue agredida con arma blanca presuntamente por su ex pareja; el hombre fue detenido y podría enfrentar cargos por lesiones agravadas o intento de feminicidio. La víctima fue hospitalizada y reportada estable.
Show more",mexico al minuto feb 14 violencia en la colonia doctores alcaldia cuauhtemoc una mujer fue agredida con arma blanca presuntamente por su ex pareja el hombre fue detenido y podria enfrentar cargos por lesiones agravadas o intento de feminicidio la victima fue hospitalizada y reportada estable,noticia,0.85,cuauhtemoc,Cuauhtémoc,CDMX,alcaldia,si,no,
violenciapareja2026.txt,2026,violencia de pareja,@ElNacionalWeb,,2026,,"El Nacional
@ElNacionalWeb
·
Apr 25
#25Abr | Pareja de la exreina mexicana se pronuncia tras demorar un día en reportar el crimen",el nacional apr 25 25abr pareja de la exreina mexicana se pronuncia tras demorar un dia en reportar el crimen,estadistica,0.9,,,Nacional,no_detectado,incierto,no,
violenciapareja2026.txt,2026,violencia de pareja,@RuidoEnLaRed,,2026,,"Ruido en la Red
@RuidoEnLaRed
·
Jan 23
⚫ Una familia que trabajaba por la inclusión fue víctima de la violencia en México.",ruido en la red jan 23 una familia que trabajaba por la inclusion fue victima de la violencia en mexico,otro,0.2,,,Nacional,no_detectado,incierto,no,
